time_stamp,humidity,temperature,pm2.5_cf_1,pm10.0_cf_1,id
2023-07-12T15:30:00Z,32.6,100.8,21.457,21.593,159965
2023-07-12T15:40:00Z,31.6,101.8,21.73,21.961,159965
2023-07-12T15:50:00Z,30.2,102.8,21.19,21.385,159965
2023-07-12T16:00:00Z,29.2,103.2,22.123,22.37,159965
2023-07-12T16:10:00Z,29.6,103,21.516,21.78,159965
2023-07-12T16:20:00Z,30.6,102.4,21.773,22.025,159965
2023-07-12T16:30:00Z,29,103.2,21.498,21.711,159965
2023-07-12T16:40:00Z,27,104,20.21,20.389,159965
2023-07-12T16:50:00Z,27.2,103.8,19.638,19.756,159965
2023-07-12T17:00:00Z,23.8,104.8,16.491,16.592,159965
2023-07-12T17:10:00Z,22.6,107.4,15.263,15.486,159965
2023-07-12T17:20:00Z,22.6,105.4,14.752,14.962,159965
2023-07-12T17:30:00Z,24.6,104.4,15.13,15.259,159965
2023-07-12T17:40:00Z,22.8,104,13.266,13.413,159965
2023-07-12T17:50:00Z,23.6,104.2,13.168,13.278,159965
2023-07-12T18:00:00Z,22.4,104.8,13.482,13.627,159965
2023-07-12T18:10:00Z,20.8,106,12.434,12.521,159965
2023-07-12T18:20:00Z,21.4,106,12.694,12.774,159965
2023-07-12T18:30:00Z,20.6,104.8,12.721,12.864999999999998,159965
2023-07-12T18:40:00Z,22.8,105,13.222,13.443,159965
2023-07-12T18:50:00Z,22.6,103.8,13.707,13.895,159965
2023-07-12T19:00:00Z,23.8,103.8,15.061,15.219,159965
2023-07-12T19:10:00Z,23,104.4,15.614,15.725,159965
2023-07-12T19:20:00Z,23.2,105,15.14,15.284,159965
2023-07-12T19:30:00Z,24.2,104.2,16.02,16.159,159965
2023-07-12T19:40:00Z,23.6,102.8,15.174,15.31,159965
2023-07-12T19:50:00Z,25.8,101.4,15.779,15.852,159965
2023-07-12T20:00:00Z,26.8,101,15.737,15.897,159965
2023-07-12T20:10:00Z,25.4,102,15.477,15.677,159965
2023-07-12T20:20:00Z,25.8,102.6,16.066000000000003,16.262,159965
2023-07-12T20:30:00Z,27,101.6,16.17,16.322000000000003,159965
2023-07-12T20:40:00Z,27.6,100.8,15.842,16.006,159965
2023-07-12T20:50:00Z,27.6,99.6,15.277,15.442,159965
2023-07-12T21:00:00Z,28.6,97.8,15.057,15.198,159965
2023-07-12T21:10:00Z,30.4,96,14.919,15.077,159965
2023-07-12T21:20:00Z,33,94,15.54,15.681,159965
2023-07-12T21:30:00Z,33.6,94,15.924,16.056,159965
2023-07-12T21:40:00Z,33.8,94,17.092,17.201,159965
2023-07-12T21:50:00Z,33.6,93.6,18.048,18.155,159965
2023-07-12T22:00:00Z,36,93,17.948,18.149,159965
2023-07-12T22:10:00Z,36,93,17.713,17.857,159965
2023-07-12T22:20:00Z,36,92.8,17.814,18.039,159965
2023-07-12T22:30:00Z,36.4,92.4,18.289,18.567,159965
2023-07-12T22:40:00Z,37.6,92.6,18.187,18.446,159965
2023-07-12T22:50:00Z,35.2,92.2,18.012999999999998,18.113,159965
2023-07-12T23:00:00Z,36.4,92,17.13,17.236,159965
2023-07-12T23:10:00Z,37.8,92,17.923000000000002,18.142,159965
2023-07-12T23:20:00Z,38,92,18.066000000000003,18.219,159965
2023-07-12T23:30:00Z,40.4,91.2,18.299,18.57,159965
2023-07-12T23:40:00Z,39.8,91,18.215,18.433,159965
2023-07-12T23:50:00Z,43.8,90,18.229,18.46,159965
2023-07-13T00:00:00Z,43.8,89,18.987,19.501,159965
2023-07-13T00:10:00Z,44.4,88,18.567,18.839,159965
2023-07-13T00:20:00Z,46,87.4,18.948,19.161,159965
2023-07-13T00:30:00Z,47.4,86.4,18.357,18.692,159965
2023-07-13T00:40:00Z,50,85.6,19.069,19.452,159965
2023-07-13T00:50:00Z,53.4,84.2,19.916,20.167,159965
2023-07-13T01:00:00Z,55.8,83.2,20.217,20.526,159965
2023-07-13T01:10:00Z,59.4,81.8,20.541,20.862,159965
2023-07-13T01:20:00Z,62.4,80.6,20.125,20.461,159965
2023-07-13T01:30:00Z,63.4,80,21.975,22.259,159965
2023-07-13T01:40:00Z,64.2,80,22.127,22.379,159965
2023-07-13T01:50:00Z,65,79.6,21.948,22.302999999999997,159965
2023-07-13T02:00:00Z,67,78.6,22.277,22.465,159965
2023-07-13T02:10:00Z,68.6,78,23.682,23.966,159965
2023-07-13T02:20:00Z,68,78.6,24.303,24.574,159965
2023-07-13T02:30:00Z,68.2,79.2,27.107,27.419,159965
2023-07-13T02:40:00Z,66.8,80,27.275,27.596,159965
2023-07-13T02:50:00Z,66.4,80,25.618,26.03,159965
2023-07-13T03:00:00Z,67.2,79.2,24.518,24.797,159965
2023-07-13T03:10:00Z,69.4,78,25.273,25.491,159965
2023-07-13T03:20:00Z,68.4,78.4,28.588,28.954,159965
2023-07-13T03:30:00Z,68,78.8,29.147,29.549,159965
2023-07-13T03:40:00Z,67.8,79,31.692,32.077,159965
2023-07-13T03:50:00Z,67.2,79,32.213,32.587,159965
2023-07-13T04:00:00Z,66.4,79.4,34.255,34.656000000000006,159965
2023-07-13T04:10:00Z,65.4,80,34.326,34.605000000000004,159965
2023-07-13T04:20:00Z,65.4,79.6,32.176,32.565,159965
2023-07-13T04:30:00Z,67.8,79,30.627,31.115,159965
2023-07-13T04:40:00Z,69,78.8,29.642,29.915999999999997,159965
2023-07-13T04:50:00Z,69.2,78.4,35.126999999999995,35.498999999999995,159965
2023-07-13T05:00:00Z,67.8,78.2,38.7,39.159000000000006,159965
2023-07-13T05:10:00Z,65,79.4,36.498999999999995,37.013000000000005,159965
2023-07-13T05:20:00Z,61.8,80.6,34.155,34.562,159965
2023-07-13T05:30:00Z,60.2,81.6,33.486999999999995,33.965,159965
2023-07-13T05:40:00Z,60,82,33.835,34.309,159965
2023-07-13T05:50:00Z,60.2,82,34.179,34.688,159965
2023-07-13T06:00:00Z,61,82,34.431,35.141999999999996,159965
2023-07-13T06:10:00Z,61.8,81.2,33.301,33.864000000000004,159965
2023-07-13T06:20:00Z,63,81,32.349000000000004,32.855000000000004,159965
2023-07-13T06:30:00Z,64.2,81,31.907,32.308,159965
2023-07-13T06:40:00Z,65,80.6,31.781,32.285,159965
2023-07-13T06:50:00Z,66,80.6,31.555,32.114000000000004,159965
2023-07-13T07:00:00Z,66.2,80,32.845,33.25,159965
2023-07-13T07:10:00Z,66.8,80,32.759,33.266000000000005,159965
2023-07-13T07:20:00Z,67.2,80,33.298,33.793000000000006,159965
2023-07-13T07:30:00Z,68,79.8,32.768,33.088,159965
2023-07-13T07:40:00Z,68.2,79,32.82,33.26,159965
2023-07-13T07:50:00Z,69,79,33.929,34.471999999999994,159965
2023-07-13T08:00:00Z,69.2,79,33.125,33.557,159965
2023-07-13T08:10:00Z,69.8,79,32.362,32.805,159965
2023-07-13T08:20:00Z,70,79,32.404,32.94,159965
2023-07-13T08:30:00Z,70,79,32.193,32.638000000000005,159965
2023-07-13T08:40:00Z,70,79,32.503,33.019,159965
2023-07-13T08:50:00Z,71,79,32.896,33.256,159965
2023-07-13T09:00:00Z,71,79,32.923,33.423,159965
2023-07-13T09:10:00Z,71.8,79,32.864000000000004,33.211,159965
2023-07-13T09:20:00Z,71,79,33.126999999999995,33.563,159965
2023-07-13T09:30:00Z,71.6,78.2,33.26,33.809,159965
2023-07-13T09:40:00Z,72.6,78,33.94499999999999,34.53,159965
2023-07-13T09:50:00Z,73,78,35.545,36.019000000000005,159965
2023-07-13T10:00:00Z,73.6,78,35.823,36.361999999999995,159965
2023-07-13T10:10:00Z,74,78,34.8,35.316,159965
2023-07-13T10:20:00Z,74,78,34.198,34.697,159965
2023-07-13T10:30:00Z,74,78,35.125,35.6365,159965
2023-07-13T10:40:00Z,73.4,78.6,33.855999999999995,34.24,159965
2023-07-13T10:50:00Z,72.2,79,33.468,33.989,159965
2023-07-13T11:00:00Z,71,80,32.718,33.194,159965
2023-07-13T11:10:00Z,69.4,81.4,32.541,33.056,159965
2023-07-13T11:20:00Z,67.8,82.2,30.606,30.943,159965
2023-07-13T11:30:00Z,66.2,83.2,29.513,29.926,159965
2023-07-13T11:40:00Z,64.2,83.8,29,29.385,159965
2023-07-13T11:50:00Z,62.8,85,28.043,28.357,159965
2023-07-13T12:00:00Z,61.2,85.4,27.266,27.587,159965
2023-07-13T12:10:00Z,59.2,86.8,27.99,28.35,159965
2023-07-13T12:20:00Z,57.2,87.6,27.913,28.186,159965
2023-07-13T12:30:00Z,55.2,88.4,27.812,28.193,159965
2023-07-13T12:40:00Z,53.4,89.4,28.168,28.5,159965
2023-07-13T12:50:00Z,51.8,90.2,27.832,28.182,159965
2023-07-13T13:00:00Z,50.4,91.2,27.897,28.110999999999997,159965
2023-07-13T13:10:00Z,48.6,92.4,27.826,28.049,159965
2023-07-13T13:20:00Z,47.4,93.2,27.539,27.975,159965
2023-07-13T13:30:00Z,45.6,94,27.396,27.656,159965
2023-07-13T13:40:00Z,44,95.4,27.441,27.726,159965
2023-07-13T13:50:00Z,42.4,96.2,25.968,26.165,159965
2023-07-13T14:00:00Z,41.2,97.6,26.621,26.991,159965
2023-07-13T14:10:00Z,39.75,98,26.6415,26.84,159965
2023-07-13T14:20:00Z,38.2,99.4,25.421,25.708,159965
2023-07-13T14:30:00Z,38.2,99,25.369999999999997,25.578000000000003,159965
2023-07-13T14:40:00Z,37.2,99.2,24.698,24.955,159965
2023-07-13T14:50:00Z,37.4,99,24.132,24.251,159965
2023-07-13T15:00:00Z,37.2,99.2,23.879,24.114,159965
2023-07-13T15:10:00Z,36.6,99.6,23.679,23.912,159965
2023-07-13T15:20:00Z,36.6,99.4,23.827,24.188,159965
2023-07-13T15:30:00Z,36,99.6,22.474,22.649,159965
2023-07-13T15:40:00Z,35.4,101.2,22.672,22.897,159965
2023-07-13T15:50:00Z,34,102.6,22.296,22.519,159965
2023-07-13T16:00:00Z,32.2,101.4,20.426,20.575,159965
2023-07-13T16:10:00Z,31.8,102,20.905,21.032,159965
2023-07-13T16:20:00Z,31.8,102.8,21.377,21.543,159965
2023-07-13T16:30:00Z,32,102.6,21.608,21.776,159965
2023-07-13T16:40:00Z,32.4,102,21.15,21.339,159965
2023-07-13T16:50:00Z,32.6,102.6,21.28,21.461,159965
2023-07-13T17:00:00Z,32.6,102,21.378,21.581,159965
2023-07-13T17:10:00Z,33,101.8,20.673,20.993,159965
2023-07-13T17:20:00Z,32.6,101.2,19.81,19.917,159965
2023-07-13T17:30:00Z,32.6,101,19.598,19.854,159965
2023-07-13T17:40:00Z,33.4,101.4,20.212,20.417,159965
2023-07-13T17:50:00Z,33.8,101.2,20,20.2,159965
2023-07-13T18:00:00Z,34,101.4,20.304,20.595,159965
2023-07-13T18:10:00Z,33.8,100.8,20.842,20.988,159965
2023-07-13T18:20:00Z,33,101.6,20.838,20.984,159965
2023-07-13T18:30:00Z,33.6,101,20.616,20.788,159965
2023-07-13T18:40:00Z,34.2,101,20.339,20.607,159965
2023-07-13T18:50:00Z,33.6,101.2,20.023,20.176,159965
2023-07-13T19:00:00Z,33.4,101.6,20.604,20.896,159965
2023-07-13T19:10:00Z,33.2,101.8,19.823,19.964,159965
2023-07-13T19:20:00Z,33.2,100.4,19.408,19.607,159965
2023-07-13T19:30:00Z,33.8,100,20,20.200000000000003,159965
2023-07-13T19:40:00Z,33.4,100.2,19.735,19.933,159965
2023-07-13T19:50:00Z,33.2,99.8,19.404,19.69,159965
2023-07-13T20:00:00Z,34.2,99.6,19.566,19.767000000000003,159965
2023-07-13T20:10:00Z,34,98.2,18.027,18.293,159965
2023-07-13T20:20:00Z,33.4,99,17.092,17.414,159965
2023-07-13T20:30:00Z,32.2,99.4,17.137,17.332,159965
2023-07-13T20:40:00Z,34,98,17.406,17.57,159965
2023-07-13T20:50:00Z,35.8,97.8,18.016,18.252,159965
2023-07-13T21:00:00Z,37,96.8,18.853,19.102,159965
2023-07-13T21:10:00Z,38,96,18.566000000000003,18.877,159965
2023-07-13T21:20:00Z,37.6,96,19.497,19.691000000000003,159965
2023-07-13T21:30:00Z,37.8,96,19.356,19.594,159965
2023-07-13T21:40:00Z,37.8,96,19.201,19.305,159965
2023-07-13T21:50:00Z,38.6,96,19.299,19.582,159965
2023-07-13T22:00:00Z,39.2,95.6,19.081,19.322000000000003,159965
2023-07-13T22:10:00Z,40.4,95.4,19.752,19.994,159965
2023-07-13T22:20:00Z,41.2,95,19.912,20.135,159965
2023-07-13T22:30:00Z,41.6,94.8,19.841,20.055,159965
2023-07-13T22:40:00Z,42.4,94.2,20.017000000000003,20.224,159965
2023-07-13T22:50:00Z,43,93.2,20.119,20.302,159965
2023-07-13T23:00:00Z,44.2,92.6,20.331,20.6,159965
2023-07-13T23:10:00Z,45,92,20.624,20.816000000000003,159965
2023-07-13T23:20:00Z,45.6,92,20.965,21.218,159965
2023-07-13T23:30:00Z,46.8,91,20.773,20.897,159965
2023-07-13T23:40:00Z,47,91,21.998,22.196,159965
2023-07-13T23:50:00Z,47,90.6,21.81,22.141,159965
2023-07-14T00:00:00Z,47.2,90.6,22.401,22.714,159965
2023-07-14T00:10:00Z,48.8,91,23.535,23.897,159965
2023-07-14T00:20:00Z,49,90.2,22.364,22.651000000000003,159965
2023-07-14T00:30:00Z,49.2,90,22.584,22.884,159965
2023-07-14T00:40:00Z,50,90,22.751,22.993,159965
2023-07-14T00:50:00Z,50.8,89.2,23.225,23.503,159965
2023-07-14T01:00:00Z,52.2,89,23.534,23.785,159965
2023-07-14T01:10:00Z,54.4,88.4,23.895,24.088,159965
2023-07-14T01:20:00Z,56.8,87.4,24.476,24.763,159965
2023-07-14T01:30:00Z,58.4,87,29.85,30.147,159965
2023-07-14T01:40:00Z,58.4,87,32.602000000000004,32.897,159965
2023-07-14T01:50:00Z,58.4,87,31.319,31.697000000000003,159965
2023-07-14T02:00:00Z,57.2,87,28.75,29.212,159965
2023-07-14T02:10:00Z,58.2,87,28.845,29.254,159965
2023-07-14T02:20:00Z,58,87.6,27.621,28,159965
2023-07-14T02:30:00Z,60.2,87,27.865,28.222,159965
2023-07-14T02:40:00Z,62.6,86,29.705,30.141,159965
2023-07-14T02:50:00Z,66.6,85,30.912,31.386,159965
2023-07-14T03:00:00Z,69.8,83.4,31.28,31.644,159965
2023-07-14T03:10:00Z,71.6,83,32.449,32.916,159965
2023-07-14T03:20:00Z,72.4,83,32.445,32.888,159965
2023-07-14T03:30:00Z,73,83,33.162000000000006,33.57299999999999,159965
2023-07-14T03:40:00Z,74,82.2,33.942,34.448,159965
2023-07-14T03:50:00Z,75.2,82.2,33.657,34.15,159965
2023-07-14T04:00:00Z,77,81,31.372,31.674999999999997,159965
2023-07-14T04:10:00Z,75.8,80,21.82,22.135,159965
2023-07-14T04:20:00Z,74.2,79.8,16.187,16.417,159965
2023-07-14T04:30:00Z,73.6,79,13.611,13.855,159965
2023-07-14T04:40:00Z,73.8,78.8,12.944,13.154,159965
2023-07-14T04:50:00Z,74,78,12.378,12.597,159965
2023-07-14T05:00:00Z,75.4,78,12.591,12.961,159965
2023-07-14T05:10:00Z,75.2,77.8,12.102,12.316,159965
2023-07-14T05:20:00Z,76.6,77.2,11.833,12.087,159965
2023-07-14T05:30:00Z,76,77,11.225,11.621,159965
2023-07-14T05:40:00Z,76.2,76.4,10.975,11.161,159965
2023-07-14T05:50:00Z,77.8,76,9.581,9.758,159965
2023-07-14T06:00:00Z,78.8,76,10.062,10.406,159965
2023-07-14T06:10:00Z,79,76,14.057,14.475,159965
2023-07-14T06:20:00Z,79,76,15.523,15.932,159965
2023-07-14T06:30:00Z,79,76,14.462,14.827000000000002,159965
2023-07-14T06:40:00Z,79,76,14.931,15.272,159965
2023-07-14T06:50:00Z,79,76.8,12.951,13.171,159965
2023-07-14T07:00:00Z,78,77,13.945,14.244,159965
2023-07-14T07:10:00Z,78,77,15.622,15.873,159965
2023-07-14T07:20:00Z,77.8,77.6,16.131,16.439,159965
2023-07-14T07:30:00Z,77,78,17.329,17.701,159965
2023-07-14T07:40:00Z,77,77.8,18.934,19.241,159965
2023-07-14T07:50:00Z,77,78,20.726,20.944,159965
2023-07-14T08:00:00Z,77.2,78,18.974,19.375,159965
2023-07-14T08:10:00Z,77,78,17.8,18.104,159965
2023-07-14T08:20:00Z,77,78,15.989,16.320999999999998,159965
2023-07-14T08:30:00Z,77,78,16.149,16.427,159965
2023-07-14T08:40:00Z,76.6,78,14.267,14.521,159965
2023-07-14T08:50:00Z,76,78,14.351,14.585,159965
2023-07-14T09:00:00Z,76,78,12.935,13.142,159965
2023-07-14T09:10:00Z,76,78,12.178,12.504,159965
2023-07-14T09:20:00Z,75.8,77.8,10.869,11.009,159965
2023-07-14T09:30:00Z,76,77.4,10.428,10.564,159965
2023-07-14T09:40:00Z,76,77,10.2,10.488,159965
2023-07-14T09:50:00Z,76,77,9.725,9.966,159965
2023-07-14T10:00:00Z,77,77,10.104,10.39,159965
2023-07-14T10:10:00Z,77,77,10.479,10.689,159965
2023-07-14T10:20:00Z,77,77,10.911,11.102,159965
2023-07-14T10:30:00Z,77,77,10.274,10.453,159965
2023-07-14T10:40:00Z,77.6,77,10.008,10.185,159965
2023-07-14T10:50:00Z,77.8,77,9.301,9.41,159965
2023-07-14T11:00:00Z,76.6,77,7.426,7.547000000000001,159965
2023-07-14T11:10:00Z,75.4,77,6.0329999999999995,6.1419999999999995,159965
2023-07-14T11:20:00Z,73.8,77,5.375,5.426,159965
2023-07-14T11:30:00Z,74,77,5.375,5.426,159965
2023-07-14T11:40:00Z,74.6,77,4.952,5.054,159965
2023-07-14T11:50:00Z,76,77,6.148,6.241,159965
2023-07-14T12:00:00Z,75.8,77.2,5.9239999999999995,6.106,159965
2023-07-14T12:10:00Z,74.2,78,5.635,5.751,159965
2023-07-14T12:20:00Z,75.6,77.2,6.216,6.297,159965
2023-07-14T12:30:00Z,74.6,78.4,6.199,6.401,159965
2023-07-14T12:40:00Z,73.6,78.4,5.7010000000000005,5.852,159965
2023-07-14T12:50:00Z,72.8,79,5.5920000000000005,5.673,159965
2023-07-14T13:00:00Z,72,79.4,5.509,5.67,159965
2023-07-14T13:10:00Z,69.4,80.6,5.167,5.352,159965
2023-07-14T13:20:00Z,68.6,80.6,5.618,5.8469999999999995,159965
2023-07-14T13:30:00Z,68.2,81,6.427,6.545999999999999,159965
2023-07-14T13:40:00Z,66.4,82,6.166,6.354,159965
2023-07-14T13:50:00Z,65,82.2,5.854,5.977,159965
2023-07-14T14:00:00Z,62.8,83.6,6.207,6.399,159965
2023-07-14T14:10:00Z,60.4,85.4,6.3919999999999995,6.463,159965
2023-07-14T14:20:00Z,58.6,86,6.855,7.0280000000000005,159965
2023-07-14T14:30:00Z,57,87.6,7.183999999999999,7.382,159965
2023-07-14T14:40:00Z,55,88,7.356999999999999,7.489000000000001,159965
2023-07-14T14:50:00Z,55,88.6,7.752,7.923,159965
2023-07-14T15:00:00Z,53,89.8,8.039,8.143,159965
2023-07-14T15:10:00Z,51.8,91,7.991,8.164000000000001,159965
2023-07-14T15:20:00Z,47.8,93,8.155999999999999,8.337,159965
2023-07-14T15:30:00Z,47.8,93,8.661999999999999,8.869,159965
2023-07-14T15:40:00Z,46.8,94.6,9.212,9.351,159965
2023-07-14T15:50:00Z,45.6,96,9.311,9.486,159965
2023-07-14T16:00:00Z,41.8,98.4,10.03,10.155,159965
2023-07-14T16:10:00Z,40,99.4,10.012,10.166,159965
2023-07-14T16:20:00Z,39.4,100.8,10.297,10.423,159965
2023-07-14T16:30:00Z,37.8,101.6,10.889,10.939,159965
2023-07-14T16:40:00Z,38,100.2,11.368,11.474,159965
2023-07-14T16:50:00Z,37.6,101,11.893,12.05,159965
2023-07-14T17:00:00Z,38.4,99.4,12.1,12.229,159965
2023-07-14T17:10:00Z,39,99.2,12.221,12.458,159965
2023-07-14T17:20:00Z,39.6,98.4,11.826,11.973,159965
2023-07-14T17:30:00Z,39.6,99,12.065,12.418,159965
2023-07-14T17:40:00Z,38.2,100.6,11.882,11.973,159965
2023-07-14T17:50:00Z,40.2,98.2,11.897,11.997,159965
2023-07-14T18:00:00Z,42.2,97.8,11.78,11.823,159965
2023-07-14T18:10:00Z,40,100.2,11.502,11.624,159965
2023-07-14T18:20:00Z,37.6,101.4,10.59,10.711,159965
2023-07-14T18:30:00Z,36.2,102.4,10.705,10.768,159965
2023-07-14T18:40:00Z,36.4,102,10.726,10.823,159965
2023-07-14T18:50:00Z,36.8,101.6,10.559,10.709,159965
2023-07-14T19:00:00Z,36.8,102,10.227,10.335,159965
2023-07-14T19:10:00Z,36.6,101.6,9.845,9.888000000000002,159965
2023-07-14T19:20:00Z,35.8,102.2,9.984,10.127,159965
2023-07-14T19:30:00Z,35.2,102.4,9.987,10.125,159965
2023-07-14T19:40:00Z,37,101,10.64,10.7,159965
2023-07-14T19:50:00Z,37,100.4,10.516,10.641,159965
2023-07-14T20:00:00Z,37.5,101,9.7325,9.816,159965
2023-07-14T20:10:00Z,37.8,100.8,10.374,10.535,159965
2023-07-14T20:20:00Z,38.2,100,10.875,11.051,159965
2023-07-14T20:30:00Z,40.2,98.4,11.239999999999998,11.355,159965
2023-07-14T20:40:00Z,41,97.4,10.542,10.653,159965
2023-07-14T20:50:00Z,42,96.8,10.167,10.25,159965
2023-07-14T21:00:00Z,42.8,96,9.285,9.354,159965
2023-07-14T21:10:00Z,44,95,9.524,9.557,159965
2023-07-14T21:20:00Z,44.8,94.6,9.892,10.079,159965
2023-07-14T21:30:00Z,45.8,94,9.557,9.666,159965
2023-07-14T21:40:00Z,46.2,94,10.274,10.464,159965
2023-07-14T21:50:00Z,46.8,94,10.419,10.563,159965
2023-07-14T22:00:00Z,47.6,93.6,10.588,10.644,159965
2023-07-14T22:10:00Z,47.6,93.6,10.007,10.232,159965
2023-07-14T22:20:00Z,48.4,93.2,10.111,10.326,159965
2023-07-14T22:30:00Z,53,92,10.318,10.49,159965
2023-07-14T22:40:00Z,54,91.4,10.238,10.485,159965
2023-07-14T22:50:00Z,55.4,90.6,10.321,10.469,159965
2023-07-14T23:00:00Z,57.2,90,11.027,11.18,159965
2023-07-14T23:10:00Z,58.4,89.6,11.155,11.313,159965
2023-07-14T23:20:00Z,59,89,11.582,11.734,159965
2023-07-14T23:30:00Z,59.2,89,12.479,12.636,159965
2023-07-14T23:40:00Z,60.8,88.4,12.321,12.572,159965
2023-07-14T23:50:00Z,62.4,88,12.653,12.794,159965
2023-07-15T00:00:00Z,63.4,88,12.882,13.049,159965
2023-07-15T00:10:00Z,64,87.2,13.396,13.536,159965
2023-07-15T00:20:00Z,64,87,14.062,14.314,159965
2023-07-15T00:30:00Z,64,86.2,12.395,12.584,159965
2023-07-15T00:40:00Z,64.6,85.8,12.300999999999998,12.45,159965
2023-07-15T00:50:00Z,64.6,85,10.824000000000002,11.101,159965
2023-07-15T01:00:00Z,65,84.6,12.006,12.19,159965
2023-07-15T01:10:00Z,65,84,13.824,14.044,159965
2023-07-15T01:20:00Z,65.2,84.2,15.596,15.948,159965
2023-07-15T01:30:00Z,66,84,15.725,15.999,159965
2023-07-15T01:40:00Z,66,84,16.872999999999998,17.094,159965
2023-07-15T01:50:00Z,66,84,15.831,16.046,159965
2023-07-15T02:00:00Z,66.8,84,16.404,16.636000000000003,159965
2023-07-15T02:10:00Z,67,84,18.022,18.418,159965
2023-07-15T02:20:00Z,67,84,18.17,18.51,159965
2023-07-15T02:30:00Z,67,84,16.773000000000003,17.047,159965
2023-07-15T02:40:00Z,67.2,84,14.572,14.97,159965
2023-07-15T02:50:00Z,68,84,14.3,14.584,159965
2023-07-15T03:00:00Z,69,83.8,15.909,16.186,159965
2023-07-15T03:10:00Z,69.6,83.8,18.89,19.23,159965
2023-07-15T03:20:00Z,69.2,84,19.278,19.616999999999997,159965
2023-07-15T03:30:00Z,69,84,19.705,19.936,159965
2023-07-15T03:40:00Z,69,84,16.963,17.2,159965
2023-07-15T03:50:00Z,69,84,17.125,17.509,159965
2023-07-15T04:00:00Z,69.6,84,17.196,17.562,159965
2023-07-15T04:10:00Z,69.2,84,18.119,18.668,159965
2023-07-15T04:20:00Z,70,84,17.049999999999997,17.423000000000002,159965
2023-07-15T04:30:00Z,70,83.4,17.055999999999997,17.374000000000002,159965
2023-07-15T04:40:00Z,71,83,18.524,18.818,159965
2023-07-15T04:50:00Z,71,83,17.397,17.753,159965
2023-07-15T05:00:00Z,71.4,83,16.988,17.273,159965
2023-07-15T05:10:00Z,71.8,82.8,17.234,17.451999999999998,159965
2023-07-15T05:20:00Z,72,82,17.095,17.358,159965
2023-07-15T05:30:00Z,72,82,17.942,18.186,159965
2023-07-15T05:40:00Z,72.6,82,20.186,20.436,159965
2023-07-15T05:50:00Z,73,82,19.609,19.975,159965
2023-07-15T06:00:00Z,74,82,17.863,18.207,159965
2023-07-15T06:10:00Z,74,81.4,17.288,17.512999999999998,159965
2023-07-15T06:20:00Z,74,81,17.044,17.226,159965
2023-07-15T06:30:00Z,74.8,81,16.527,16.846,159965
2023-07-15T06:40:00Z,75,81,16.499000000000002,16.846,159965
2023-07-15T06:50:00Z,75,81,16.268,16.450000000000003,159965
2023-07-15T07:00:00Z,75,81,16.554000000000002,16.832,159965
2023-07-15T07:10:00Z,75,81,16.603,16.795,159965
2023-07-15T07:20:00Z,75,81,16.241999999999997,16.417,159965
2023-07-15T07:30:00Z,75,80.8,16.193,16.422,159965
2023-07-15T07:40:00Z,75.6,80.2,16.802,17.112000000000002,159965
2023-07-15T07:50:00Z,76,80,17.624000000000002,17.902,159965
2023-07-15T08:00:00Z,76.8,80,18.641,19.007,159965
2023-07-15T08:10:00Z,77,79.2,18.149,18.529,159965
2023-07-15T08:20:00Z,77.2,79.4,18.171,18.395000000000003,159965
2023-07-15T08:30:00Z,78,79,18.256,18.705,159965
2023-07-15T08:40:00Z,78,79,19.994999999999997,20.357,159965
2023-07-15T08:50:00Z,78,79,19.923,20.271,159965
2023-07-15T09:00:00Z,78,79,19.811,20.083,159965
2023-07-15T09:10:00Z,78,79,21.208,21.562,159965
2023-07-15T09:20:00Z,78,79,21.507,21.77,159965
2023-07-15T09:30:00Z,78.4,79,21.127,21.398,159965
2023-07-15T09:40:00Z,78,79,21.677,22.174999999999997,159965
2023-07-15T09:50:00Z,78,79,21.073,21.525,159965
2023-07-15T10:00:00Z,78,79,21.491,21.919,159965
2023-07-15T10:10:00Z,78,79,20.369,20.728,159965
2023-07-15T10:20:00Z,77.6,79,21.094,21.502,159965
2023-07-15T10:30:00Z,77,79.2,20.926,21.328000000000003,159965
2023-07-15T10:40:00Z,76.8,80,21.033,21.381,159965
2023-07-15T10:50:00Z,76.2,80,20.957,21.324,159965
2023-07-15T11:00:00Z,76,80,19.513,19.874,159965
2023-07-15T11:10:00Z,75.6,80,18.613,18.954,159965
2023-07-15T11:20:00Z,75,80.8,17.443,17.662,159965
2023-07-15T11:30:00Z,73.6,81,16.474,16.715,159965
2023-07-15T11:40:00Z,72.4,82,16.32,16.684,159965
2023-07-15T11:50:00Z,71.4,82,15.888000000000002,16.142,159965
2023-07-15T12:00:00Z,70.4,81.8,15.427,15.73,159965
2023-07-15T12:10:00Z,69.8,82.4,15.086,15.291,159965
2023-07-15T12:20:00Z,69.6,82.8,15.547,15.986999999999998,159965
2023-07-15T12:30:00Z,69,82.6,15.404,15.686,159965
2023-07-15T12:40:00Z,69,82.4,16.029,16.333,159965
2023-07-15T12:50:00Z,68.8,82.8,16.036,16.399,159965
2023-07-15T13:00:00Z,68.2,82.6,16.219,16.479,159965
2023-07-15T13:10:00Z,68.4,82.8,17.378,17.715,159965
2023-07-15T13:20:00Z,66.6,84,15.911,16.131,159965
2023-07-15T13:30:00Z,65.8,84,17.481,17.736,159965
